ingredient	quantity
Spaghetti	320 g
Cozze	500 g
Vongole	500 g
Seppie	250 g
Scorfano	500 g
Gamberi	250 g
Carciofi i cuori	2
Peperoni rossi	180 g
Pomodorini ciliegino	200 g
Prezzemolo	10 g
Timo	3 rametti
Aglio	2 spicchi
Scalogno	1
Peperoncino fresco	1
Zafferano	2 bustine
Olio extravergine d'oliva	80 ml
Vino bianco secco	100 ml
Pepe nero in grani	q.b.
Sale fino	q.b.
Pepe nero	q.b.
