ingredient	quantity
Farina Manitoba	135 g
Acqua	75 g
Malto	1 cucchiaino
Lievito di birra secco	3 g
Farina Manitoba	400 g
Acqua	150 g
Burro ammorbidito	120 g
Parmigiano Reggiano DOP da grattugiare	75 g
Tuorli	3
Sale fino	5 g
Provola	100 g
Fontina	80 g
Emmentaler a fette	140 g
Pancetta dolce a cubetti	100 g
Salvia	2 foglie
Uova	1
Semi di papavero	q.b.
