ingredient	quantity
Riso Carnaroli	320 g
Asparagi	400 g
Scampi freschi	800 g
Sale fino	q.b.
Pepe bianco	q.b.
Scalogno	1
Olio extravergine d'oliva	10 g
Vino bianco	50 g
Scampi gli scarti di quelli utilizzati perla	ricetta
Carote media	1
Sedano	1 costa
Scalogno	1
Vino bianco	50 g
Olio extravergine d'oliva	2 cucchiai
Sale fino	q.b.
Acqua	1500 g
