ingredient	quantity
Farina di mandorle	100 g
Farina 00	160 g
Zucchero	160 g
Uova medie	7
Burro	40 g
Sale fino	q.b.
Miele	15 g
Aroma alla mandorla	1 cucchiaino
Confettura di mirtilli rossi	500 g
Cioccolato bianco	600 g
Panna fresca liquida	350 ml
Gelatina in fogli	4 g
Sciroppo di glucosio	40 g
Cioccolato bianco tritato	q.b.
