ingredient	quantity
Broccoli	1,5 kg
Pepe bianco da macinare al momento	q.b.
Sale fino	q.b.
Uova	2
Grana Padano DOP da grattugiare	40 g
Burro pergli	stampi
Latte intero	250 ml
Burro	30 g
Farina 00	25 g
Noce moscata da grattugiare	1 pizzico
Sale fino	q.b.
Caprino	250 g
Latte intero	q.b.
Sale fino	q.b.
Pepe bianco da macinare al momento	q.b.
