ingredient	quantity
Riso Carnaroli	320 g
Gamberi	500 g
Zucchine	2
Fiori di zucca	12
Scalogno	1
Burro	30 g
Vino bianco	50 ml
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Parmigiano Reggiano DOP da grattugiare	2 cucchiai
Acqua	1 l
Vino bianco	50 ml
Porri	1
Aglio	1 spicchio
Prezzemolo	1 ciuffo
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Ricotta vaccina	450 g
Acciughe sott'olio	2 filetti
Pepe nero	q.b.
