ingredient	quantity
Trippa (reticolo, rumine e omaso "centupezzi")	600 g
Origano	1 rametto
Peperoncino fresco	1
Olio extravergine d'oliva	1 cucchiaio
Sale fino	q.b.
Vitello trachea	180 g
Vitello grasso	160 g
Vitello cuore	400 g
Vitello polmoni	400 g
Vitello pancia	230 g
Vitello milza	300 g
Concentrato di pomodoro	400 g
Acqua	5 l
Alloro	1 foglia
