ingredient	quantity
Farina 00	300
Acqua	150 g
Olio extravergine d'oliva	20 g
Lievito istantaneo per preparazioni salate	10 g
Burro morbido	10 g
Sale fino	10 g
Gorgonzola piccante	150 g
Salsiccia	150 g
Passata di pomodoro	300 g
Scalogno	1
Sale fino	q.b.
Rosmarino	1 rametto
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
