ingredient	quantity
Zucchero	180 g
Farina 00	150 g
Burro (a temperatura ambiente)	180 g
Uova	3
Sale fino	1 pizzico
Lievito in polvere per dolci	4 g
Baccello di vaniglia	1
Cacao amaro in polvere	30 g
Mascarpone	250 g
Baccello di vaniglia	1
Zucchero a velo	30 g
Isomalto	160 g
Coloranti alimentari colore rosso	q.b.
Topping alla fragola	q.b.
