ingredient	quantity
Latte intero (tiepido)	120 g
Farina 00	130 g
Lievito di birra secco (11 g se fresco)	3 g
Patate (gialle o bianche)	300 g
Farina Manitoba	400 g
Farina 00	70 g
Uova medie	3
Zucchero	50 g
Burro (ammorbidito)	100 g
Miele di acacia	8 g
Scorza di limone	1
Sale fino	8 g
Burro	30 g
Olio di semi di arachide	1 l
Zucchero	200 g
