ingredient	quantity
Costine di maiale	800 g
Salamella	300 g
Maiale braciole	500 g
Luganega	400 g
Maiale (4 spiedini)	600 g
Olio extravergine d'oliva	50 g
Sale fino	10 g
Rosmarino	q.b.
Pepe nero in grani	10
Pepe nero	1 pizzico
Olio extravergine d'oliva	20 g
Sale fino	4 g
Rosmarino	q.b.
Pepe nero	1 pizzico
Pepe nero in grani	5
