ingredient	quantity
Peperoni rossi	250 g
Latte intero	100 g
Farina 00	200 g
Olio di semi di girasole	100 g
Parmigiano Reggiano DOP da grattugiare	100 g
Lievito istantaneo per preparazioni salate	10 g
Uova	3
Capperi sotto sale da dissalare	25 g
Provola	80 g
Acciughe sott'olio	4 filetti
Sale fino	q.b.
Pepe nero	q.b.
