ingredient	quantity
Uova medio	1
Tuorli (medio)	1
Burro	30 g
Farina 00	45 g
Sale fino	1 pizzico
Acqua	70 ml
Polpa di granchio (già cotta)	120
Aglio	1 spicchio
Burro	20 g
Olio extravergine d'oliva	1 cucchiaino
Paprika dolce	1 cucchiaino
Sale fino	q.b.
Groviera da grattugiare	60 g
Pepe bianco	q.b.
Latte intero fresco	250 ml
Burro	25 g
Farina 00	30 g
Sale fino	q.b.
Noce moscata	1 pizzico
