ingredient	quantity
Pancetta affumicata	80 g
Rosmarino	1 rametto
Pepe nero	q.b.
Olio extravergine d'oliva	2 cucchiai
Branzino (spigola)	800 g
Cipolle bianche	2
Olio extravergine di oliva	3 cucchiai
Scorza d'arancia	1
Aceto di vino bianco	3 cucchiai
Sale fino	q.b.
Pepe nero	q.b.
Zucchero	3 cucchiaini
