ingredient	quantity
Farina 00	140 g
Farina di mandorle	125 g
Burro freddo	125 g
Uova (circa 1 medio)	50 g
Zucchero	25 g
Panna fresca liquida	200 g
Mascarpone	200 g
Zucchero a velo	50 g
Baccello di vaniglia	½
Macarons	4
Fragole	q.b.
More	q.b.
Cioccolato fondente in riccioli	q.b.
Zucchero a velo	q.b.
