ingredient	quantity
Pesce spada (500 gr)	2 fette
Pomodorini ciliegino	8
Olive nere denocciolate	8
Capperi	1 cucchiaio
Olio extravergine d'oliva	q.b.
Prezzemolo	1 ciuffo
Patate media	1
Cipollotto fresco	1
Sale fino	q.b.
Pepe nero	q.b.
Birra rossa doppio malto	330 ml
Olio extravergine d'oliva	6 cucchiai
Salvia	2 rametti
Rosmarino	2 rametti
Basilico	6 foglie
Aglio	1 spicchio
Sale fino	q.b.
Pepe nero	q.b.
Limoni	1
