ingredient	quantity
Cioccolato fondente al 60%	75 g
Tuorli (circa 3)	60 g
Albumi (circa 3)	90 g
Burro ammorbidito	65 g
Farina 00	65 g
Zucchero a velo	20 g
Zucchero	90 g
Baccello di vaniglia	1
Sale fino	1 pizzico
Confettura di albicocche	150 g
Cioccolato fondente al 60%	185 g
Panna fresca liquida (preferibilmente con 30-35% di grassi)	125 g
