ingredient	quantity
Farina Manitoba	250 g
Zucchero	100 g
Lievito di birra fresco	12 g
Scorza d'arancia	1
Scorza di limone	1
Baccello di vaniglia	1
Sale fino	2 g
Acqua	90 g
Farina Manitoba	50 g
Uova	2
Rum	12 g
Burro	100 g
Arancia candita	40 g
Uvetta ammollata nel succo d'arancia	40 g
Mandorle pelate	40 g
Nocciole intere spellate	40 g
Zucchero di canna	50 g
Amido di mais (maizena)	8 g
Farina di mais fioretto	15 g
Albumi	50 g
Granella di zucchero	q.b.
Mandorle	q.b.
