ingredient	quantity
Riso Carnaroli	150 g
Verza	12 foglie
Scarola (indivia)	250 g
Scalogno	1
Uva passa	30 g
Pinoli	30 g
Vino bianco	100 ml
Brodo vegetale	500 ml
Pecorino (da grattugiare)	100 g
Olio extravergine d'oliva	20 g
Sale fino	1 pizzico
Pepe nero	1 pizzico
Pecorino (da grattugiare)	10 g
Olio extravergine d'oliva	15 g
