ingredient	quantity
Zucchero integrale di canna (Muscovado)	60 g
Farina 00	250 g
Burro freddo di frigo	120 g
Uova biologiche medie	1
Sale fino	1 pizzico
Limoni (succo e scorza)	3
Zucchero	220 g
Burro	100 g
Amido di mais (maizena)	30 g
Uova	3
Tuorli	2
Albumi a temperatura ambiente	100 g
Acqua	30 g
Zucchero	200 g
