ingredient	quantity
Uova medie	2
Farina 00	100 g
Pancetta affumicata	100 g
Latte intero	70 ml
Groviera	50 g
Erba cipollina tritata	1 cucchiaio
Prezzemolo tritato	2 cucchiai
Basilico tritato	1 cucchiaio
Lievito istantaneo per preparazioni salate	½ cucchiaino
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva (per la padella)	2 cucchiai
Panna acida (oppure yogurt greco molto denso)	80 g
Erba cipollina tritata	1 cucchiaio
Sale fino	q.b.
Pepe bianco	q.b.
