ingredient	quantity
Patate	500 g
Fecola di patate	100 g
Zafferano (in polvere)	2 bustine
Mandorle pelate	40 g
Acqua	250 g
Amido di mais (maizena)	5 g
Olio extravergine d'oliva	20 g
Sale fino	q.b.
Pepe bianco	q.b.
Broccoli	200 g
Funghi champignon	100 g
Mirtilli rossi disidratati	20 g
Scorza di limone da grattugiare	q.b.
Pepe rosa in grani	q.b.
Pepe in grani bianco e nero	q.b.
Acqua	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
