ingredient	quantity
Salmone affumicato scozzese	200 g
Patate lesse	200 g
Scorza di lime	1
Pepe nero	q.b.
Panko 	60 g
Uova	2
Finocchietto selvatico	q.b.
Timo	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Olio di semi di arachide	600 ml
Olio di semi	100 g
Latte di soia	50 g
Aceto di sidro	5 g
Sale fino	1 pizzico
Paprika dolce	5 g
