ingredient	quantity
Gamberi (da pulire)	650 g
Olio extravergine d'oliva	2 cucchiai
Paprika dolce	1 cucchiaino
Sale fino	1 cucchiaino
Pepe nero	1 cucchiaino
Songino	50 g
Rucola	25 g
Mango	120 g
Cipollotti rossi	30 g
Avocado	1
Olio extravergine d'oliva	1 cucchiaino
Sale fino	1 cucchiaino
Pepe nero	q.b.
Yogurt greco	50 g
Lime	1
