ingredient	quantity
Arista legata e bardata con pancetta	1 kg
Sale fino	q.b.
Pepe nero	q.b.
Aglio	2 spicchi
Vino bianco	80 g
Zucchine baby	500 g
Acqua	30 g
Timo	q.b.
Olio extravergine d'oliva	q.b.
Pomodorini datterini	500 g
Zucchero	150 g
Cipolle rosse	½
Aceto di vino bianco	50 g
Sale fino	q.b.
Peperoncino in polvere ¼	cucchiaino
