ingredient	quantity
Farina di mandorle pelate	100 g
Farina 00	100 g
Latte intero	50 g
Uova (circa 2 medie a temperatura ambiente)	110 g
Burro (a pomata)	100 g
Zucchero di canna	100 g
Sale fino	1 pizzico
Lievito in polvere per dolci	5 g
Nutella®	120 g
Zucchero di canna	15 g
Zucchero a velo	q.b.
Mandorle in scaglie	q.b.
Lamponi	8
