ingredient	quantity
Acqua a temperatura ambiente	205 g
Farina 0	350 g
Sale fino	6 g
Lievito di birra secco	4 g
Malto	10 g
Semi di sesamo	q.b.
Manzo roast beef a fette	70 g
Caprino	80 g
Zucchine	100 g
Pomodori ramati	65 g
Lattuga baby	50 g
Sale fino	q.b.
Pepe nero	q.b.
Salmone affumicato	100 g
Caprino	80 g
Zucchine	100 g
Pomodori ramati	65 g
Sale fino	q.b.
Pepe nero	q.b.
Lattuga	50 g
Caprino	80 g
Zucchine	100 g
Pomodori ramati	65 g
Lattuga	50 g
Ravanelli	25 g
Carote	65 g
Cetrioli	60 g
