ingredient	quantity
Burro a temperatura ambiente	100 g
Farina 00	500 g
Zucchero	175 g
Uova	3
Lievito in polvere per dolci (1 bustina)	16 g
Latte intero	4 cucchiai
Scorza di limone da grattugiare	1
Sale	1 pizzico
Latte intero	500 ml
Farina 00	40 g
Tuorli	6
Zucchero	180 g
Scorza di limone da grattugiare	1
Alchermes rosso	q.b.
Zucchero	q.b.
