ingredient	quantity
Uova medie	3
Zucchero	170 g
Olio di semi di girasole	100 ml
Latte (parzialmente scremato)	50 ml
Yogurt bianco naturale	125 g
Estratto di vaniglia	1 cucchiaino
Farina 00	240 g
Amido di mais (maizena)	40 g
Lievito in polvere per dolci	16 g
Gocce di cioccolato fondente	150 g
Gocce di cioccolato fondente	30 g
Zucchero a velo	q.b.
