ingredient	quantity
Lonza di maiale a fette	800 g
Succo d'arancia	½
Miele circa	2 cucchiaini
Alloro	q.b.
Peperoncino in polvere	q.b.
Pangrattato	50 g
Uvetta	25 g
Pinoli	25 g
Zucchero	15 g
Acciughe sott'olio	2
Prezzemolo da tritare	q.b.
Sale fino	1 pizzico
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
