ingredient	quantity
Ricotta vaccina	125 g
Farina 00	150 g
Burro freddo	90 g
Sale fino	q.b.
Pepe nero	q.b.
Carciofi	10
Pecorino da grattugiare	60 g
Guanciale	50 g
Scamorza (provola)	40 g
Uova medio	1
Aglio	1 spicchio
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Limoni	1
Montasio	150 g
Latte intero	150 g
Pepe nero	q.b.
Sale fino	q.b.
Uova	1
