ingredient	quantity
Farina di nocciole	100 g
Farina 00	250 g
Burro (morbido ma ancora plastico)	150 g
Zucchero muscovado	90 g
Uova (circa 1)	55 g
Latte intero	600 g
Panna fresca liquida	150 g
Tuorli (di circa 6 uova medie)	120 g
Zucchero	210 g
Fecola di patate	60 g
Baccello di vaniglia	1
Nutella®	150 g
