ingredient	quantity
Petto di pollo	300 g
Carote	1
Sedano	1 costa
Cipolle	1
Passata di pomodoro	2 cucchiai
Aglio	2 spicchi
Prezzemolo da tritare	2 cucchiai
Alloro	2 foglie
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Brodo di pollo	400 ml
Farina 00	250 g
Latte intero	125 ml
Burro	50 g
Tuorli	1
Farina 00	50 g
Latte intero	75 ml
Pangrattato	q.b.
