ingredient	quantity
Pasta fillo (4 fogli da 48x25 cm)	180 g
Burro	30 g
Cioccolato bianco	180 g
Panna fresca liquida	135 ml
Latte intero	135 ml
Tuorli	2
Zucchero	30 g
Amido di mais (maizena)	5 g
Baccello di vaniglia	1
Gelatina in fogli	3 g
Confettura di frutti di bosco	100 g
Frutti di bosco misti (fragole, mirtilli, lamponi)	125 g
Menta	6 foglie
