ingredient	quantity
Burro	125 g
Farina 00	250 g
Zucchero a velo	100 g
Tuorli	2
Scorza di limone	1
Patate dolci (o americane)	700 g
Uova medie	2
Panna fresca liquida	200 ml
Zucchero di canna	50 g
Cannella in stecche	½ cucchiaino
Noce moscata	q.b.
Arance la scorza e il succo	1
Chiodi di garofano la punta di	1 cucchiaino
Cacao amaro in polvere	10 g
