ingredient	quantity
Uova	12
Pangrattato	120 g
Nocciole	140 g
Mandorle	140 g
Zucchero	280 g
Caffè 4 tazzine (per bagnarela	torta)
Burro	200 g
Zucchero a velo	200 g
Tuorli	4
Cioccolato fondente	180 g
Caffè	4 cucchiai
Burro	200 g
Zucchero a velo	200 g
Tuorli	4
Cioccolato fondente	200 g
Zucchero a velo	q.b.
Acqua	q.b.
Coloranti alimentari rosso e verde	q.b.
Codetta colorata e palline dizucchero	argento
Mandorle in scaglie	q.b.
Cioccolato in scaglie	200
