ingredient	quantity
Farina 00	150 g
Uova (1 medio)	55 g
Acqua	30 g
Olio extravergine d'oliva	12 g
Sale fino	1 pizzico
Burro fuso	q.b.
Semi di zucca	q.b.
Semi di lino	q.b.
Castagne precotte	300 g
Valtellina Casera	230 g
Funghi champignon	400 g
Cipolle rosse	30 g
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Erba cipollina	1 mazzetto
Rosmarino	q.b.
