ingredient	quantity
Linguine	320 g
Scampi (circa 700 g)	12
Passata di pomodoro	400 g
Aglio	2 spicchi
Vino bianco	50 g
Prezzemolo	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Vino bianco	50 g
Scalogno	2
Prezzemolo gambi	5
Acqua	1 l
Pepe nero in grani	5
Olio extravergine d'oliva	q.b.
