ingredient	quantity
Patate grandi	12
Manzo macinato	200 g
Salsiccia	100 g
Aglio	1 spicchio
Pancetta affumicata	50 g
Pomodorini ciliegino	8
Carote	1
Cipollotto fresco	½
Scorza di limone	½
Brodo vegetale	500 ml
Vino bianco secco	50 ml
Concentrato di pomodoro	1 cucchiaio
Peperoncino verde	1
Prezzemolo	1 ciuffo
Rosmarino	1 rametto
Timo	1 rametto
Maggiorana	1 rametto
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
