ingredient	quantity
Farina 00	300 g
Burro (freddo)	150 g
Zucchero a velo	130 g
Uova (circa 2 medie)	105 g
Cacao amaro in polvere	30 g
Sale fino	1 pizzico
Latte intero	500 g
Scorza d'arancia	1
Tuorli (circa 4 di uova medie)	66 g
Zucchero	100 g
Amido di mais (maizena)	45 g
Sale fino	1 pizzico
Cioccolato fondente	140 g
Pere Williams	700 g
Zucchero di canna	1 cucchiaino
