ingredient	quantity
La Bottega di Olivia&Marino sfoglie alle olive	12
Petto di pollo	300 g
Cipolle bianche	1
Carote	1
Alloro	2 foglie
Chiodi di garofano	3
Sale grosso	q.b.
Prezzemolo	20 g
Basilico	15 foglie
Olive verdi	10 g
Capperi	10 g
Aglio 1/	2 spicchio
Olio extravergine d'oliva	3 cucchiai
Sale fino	q.b.
Succo di limone	1 cucchiaio
