ingredient	quantity
Lasagne Sottili all'uovo	500 g
Carote baby	350 g
Zucchine baby	350 g
Patate	350 g
Zucca	350 g
Olio extravergine d'oliva	q.b.
Prezzemolo riccio	1 rametto
Aglio	1 spicchio
Brodo vegetale	q.b.
Latte intero	500 ml
Parmigiano Reggiano DOP da grattugiare	200 g
Farina 00	50 g
Burro	50 g
