ingredient	quantity
Farina 00	210 g
Acqua tiepida	70 g
Strutto	50 g
Aceto di vino bianco	3 g
Sale fino	1 pizzico
Carne bovina da tritare al coltello	165 g
Cipolle ramate	285 g
Peperoni rossi	140 g
Uova sode	1
Olive verdi denocciolate	20 g
Olio extravergine d'oliva	15 g
Strutto	15 g
Cumino in polvere	q.b.
Origano secco	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Olio di semi di girasole	q.b.
