ingredient	quantity
Burro freddo	150 g
Farina 00	300 g
Uova medio	1
Parmigiano Reggiano DOP da grattugiare	100 g
Lievito istantaneo per preparazioni salate	8 g
Sale fino	q.b.
Zucchine	300 g
Prosciutto cotto a fette	200 g
Ricotta vaccina	180 g
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
