ingredient	quantity
Vitello (magatello o girello)	800 g
Sedano	1 costa
Carote	1
Cipolle dorate	1
Aglio	1 spicchio
Vino bianco	250 g
Acqua	1,5 l
Alloro	1 foglia
Chiodi di garofano	3
Olio extravergine d'oliva	3 cucchiai
Pepe nero in grani	½ cucchiaino
Sale fino	2 pizzichi
Uova	2
Tonno sott'olio sgocciolato	100 g
Acciughe sott'olio	3 filetti
Capperi sotto sale	5 g
Frutti di cappero  per decorare	q.b.
