ingredient	quantity
Lasagne Sottili all'uovo	500 g
Polpo	1 kg
Carote media	1
Cipolle	1
Sedano	1 costa
Prezzemolo	1 ciuffo
Sale fino	q.b.
Pomodorini ciliegino	300 g
Olio extravergine d'oliva	20 g
Zucchero	15 g
Origano secco	q.b.
Timo	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Zucchine	800 g
Pinoli	120 g
Mandorle in scaglie	60 g
Basilico	30 g
Olio extravergine d'oliva	q.b.
Grana Padano DOP	100 g
Sale fino	q.b.
