ingredient	quantity
Farina Manitoba	175 g
Farina 00	150 g
Uova	1
Lievito di birra secco (7 g se fresco)	2
Concentrato di pomodoro	15 g
Spinaci	70 g
Burro ammorbidito	75
Paprika dolce	2,5 g
Acqua tiepida di cui 250 ml per l'impasto e 20 ml per frullare gli spinaci	270 ml
Malto (oppure mezzo cucchiaino di zucchero)	½ cucchiaino
Sale fino	5 g
