ingredient	quantity
Burro (a temperatura ambiente)	300 g
Zucchero	300 g
Fecola di patate	150 g
Farina 00	150 g
Scorza di limone (non trattata)	2
Uova	4
Tuorli	4
Lievito in polvere per dolci	16 g
Sale fino	1 pizzico
Latte intero	500 g
Tuorli	6
Zucchero	150 g
Fecola di patate	35 g
Farina 00	35 g
Scorza di limone (non trattata)	3
Panna fresca liquida	500 g
Limone candito	10 g
