ingredient	quantity
Farina Manitoba	500 g
Miele	1 cucchiaino
Olio extravergine d'oliva	40 g
Lievito di birra secco	4 g
Burro (morbido)	60 g
Sale fino	10 g
Acqua (a temperatura ambiente)	300 g
Fichi	5
Prosciutto crudo	100 g
Timo	2 rametti
Miele	2 cucchiaini
Sale grosso	q.b.
Olio extravergine d'oliva	q.b.
