ingredient	quantity
Trofie	500 g
Calamari	600 g
Cavolfiore	1,2 kg
Pomodorini ciliegino	300 g
Cipolle	½
Pangrattato	100 g
Acqua	q.b.
Prezzemolo da tritare	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Farina 00	40 g
Olio extravergine d'oliva	40 g
Acqua	700 g
Sale fino	q.b.
Pepe nero	q.b.
