ingredient	quantity
Farina 0	1 kg
Acqua	600 g
Olio extravergine d'oliva	60 g
Lievito di birra secco	7 g
Sale fino	20 g
Speck a fette	150 g
Mascarpone cremoso	150 g
Gherigli di noci	40 g
Olio extravergine d'oliva	10 g
Origano	10 g
Mozzarella di bufala o fiordilatte	600 g
Passata di pomodoro	700 g
Sale fino	q.b.
