ingredient	quantity
Farina 00	300 g
Cacao amaro in polvere	15 g
Tuorli (da circa 3 uova medie)	60 g
Strutto	180 g
Zucchero a velo	180 g
Grano per pastiera (precotto e sgocciolato)	350 g
Cioccolato fondente	100 g
Latte intero	250 g
Strutto	30 g
Scorza di limone	1
Ricotta vaccina	200 g
Ricotta di pecora	200 g
Zucchero	350 g
Uova (circa 3 medie)	165 g
Cedro candito	50 g
Arancia candita	50 g
Acqua di fiori d'arancio	15 g
Baccello di vaniglia	1
