ingredient	quantity
Burro a temperatura ambiente	120 g
Uova (circa 3)	165 g
Zucchero	120 g
Farina 00	120 g
Scorza di limone	1
Lievito in polvere per dolci	2 g
Latte intero	250 ml
Panna fresca liquida	300 ml
Amido di mais (maizena)	25 g
Tuorli	3
Zucchero	80 g
Baccello di vaniglia	½
Scorza di limone	1
