ingredient	quantity
Albumi (a temperatura ambiente)	150 g
Zucchero a velo	150 g
Zucchero	150 g
Succo di limone	15 g
Cacao amaro in polvere	q.b.
Cioccolato fondente	120 g
Tuorli	60 g
Zucchero	25 g
Panna fresca liquida	130 g
Latte intero	130 g
Fragole	4
Ribes rosso	1 rametto
Mirtilli	10
Lamponi	10
Menta	1 foglia
