ingredient	quantity
Farina 0	1 kg
Acqua (a  temperatura ambiente)	600 g
Lievito di birra secco	7 g
Olio extravergine d'oliva	60 g
Sale fino	20 g
Carote baby	200 g
Zucchine	300 g
Olive nere denocciolate	100 g
Pomodori di Pachino	400 g
Mozzarella fiordilatte	1 kg
Sale fino	q.b.
Pepe nero	q.b.
Timo	10 g
Olio extravergine d'oliva	40 g
