ingredient	quantity
Burro (freddo di frigo)	200 g
Farina 00	400 g
Acqua (ghiacciata)	140 ml
Nasello (filetto pulito)	600 g
Cipollotto fresco	100 g
Olive nere (denocciolate)	200 g
Pomodorini ciliegino	200 g
Timo	6 rametti
Aneto	6 rametti
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
Fumetto di pesce	400 ml
Burro	40 g
Farina 00	40 g
Aneto	2 rametti
Timo	2 rametti
Sale fino	q.b.
Pepe nero	q.b.
Uova	1
Latte	10 ml
