ingredient	quantity
Farina 00	250 g
Zucchero di canna	180 g
Uova (circa 2 a temperatura ambiente)	110 g
Sale fino	1 pizzico
Yogurt bianco naturale (non zuccherato, a temperatura ambiente)	125 g
Burro	100 g
Ribes rosso	90 g
Lievito in polvere per dolci	8 g
Nutella®	150 g
Ribes rosso	q.b.
Decorazione alimentare zuccherini natalizi	q.b.
