ingredient	quantity
Scampi	800 g
Pancarrè (senza crosta)	4 fette
Paprika dolce	1 pizzico
Olio extravergine d'oliva	20 g
Succo di limone	20 g
Scorza di limone	1
Senape gialla in polvere	1 pizzico
Sale fino	q.b.
Pepe nero	q.b.
Aglio	1 spicchio
Basilico	30 g
Parmigiano Reggiano DOP (da grattugiare)	40 g
Olio extravergine d'oliva	80 g
Pinoli	10 g
Pecorino (da grattugiare)	20 g
Sale grosso	1 pizzico
Robiola	50 g
