ingredient	quantity
Farina di ceci	170 g
Latte intero	170 g
Albumi (circa 2 medi)	70 g
Tuorli (circa 1)	22 g
Olio extravergine d'oliva	5 g
Lievito istantaneo per preparazioni salate	5 g
Sale fino	1 pizzico
Appenzeller	300 g
Mele Golden (circa 1)	250 g
Scalogno	150 g
Pancetta	80 g
Acqua	30 g
Zucchero	25 g
Timo	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Burro	q.b.
