ingredient	quantity
Burro freddo di frigorifero	100 g
Farina 00	200 g
Acqua fredda	70 g
Sale fino	1 pizzico
Timo	q.b.
Piselli surgelati	250 g
Scalogno	1
Olio extravergine d'oliva	20 g
Ricotta vaccina	200 g
Parmigiano Reggiano DOP grattugiato	75 g
Sale fino	q.b.
Pepe nero	q.b.
Uova di quaglia	4
Latte intero	q.b.
