ingredient	quantity
Riso Arborio	600 g
Paprika	30 g
Olio extravergine d'oliva	q.b.
Zafferano	2 bustine
Passata di pomodoro	300 g
Carciofi cuori	300 g
Pisellini	200 g
Prezzemolo da tritare	1 ciuffo
Aglio	1 spicchio
Cipollotto fresco	1
Cavolfiore	200 g
Peperoni rossi	250 g
Carote	220 g
Fagiolini	230 g
Fagioli bianchi precotti di Spagna	200 g
Sale fino	q.b.
Brodo vegetale	2 l
Funghi champignon	220 g
