ingredient	quantity
Farina 00	250 g
Semola	250 g
Acqua	260 ml
Olio extravergine d'oliva	2 cucchiai
Semola	q.b.
Fiori di zucca	200 g
Cozze	2 kg
Zafferano	1 bustina
Aglio	1 spicchio
Prezzemolo	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Acqua gassata	150 ml
Farina 00	50 g
Bicarbonato	½ cucchiaino
Sale fino	q.b.
Burrata	60 g
Pomodorini secchi sottolio Pachino	4
Olio di semi di arachide	500 ml
