ingredient	quantity
Agnello polpa trita	1 kg
Pane mollica	100 g
Uova sode (per il ripieno)	5
Uova (da aggiungere all'impasto)	2
Prosciutto crudo a fette	100 g
Pecorino sardo	100 g
Gherigli di noci	50 g
Olive verdi denocciolate	50 g
Latte intero	150 g
Rosmarino	2 rametti
Pepe nero	q.b.
Timo	2 rametti
Sale fino	q.b.
