ingredient	quantity
Farina 00	150 g
Zucchero	20 g
Uova	2
Yogurt intero	70 g
Latte intero	60 g
Lievito in polvere per dolci	6 g
Scorza di limone	½
Burro per ungere la padella	q.b.
Frutti di bosco (lamponi e more)	140 g
Yogurt intero	20 g
Zucchero	20 g
Lamponi	q.b.
Semi di girasole	20 g
Granella di nocciole	15 g
